Zipcode,Income,Income per Capita,Population,Population White,Population Black,Population American Indian,Population Asian,Population Hawaiian,Population 2 or more Races,Population Hispanic,Education High School,Education GED,Education Associates,Education Bachelors,Education Masters,Education Professional,Education Doctorate,Age,Median Male Age,Median Female Age
62027,62692.0,29879.0,462.0,459.0,0.0,0.0,0.0,0.0,3.0,0.0,124.0,41.0,62.0,8.0,0.0,0.0,5.0,57.4,57.2,58.8
62028,71630.0,21479.0,1340.0,1147.0,27.0,0.0,2.0,21.0,141.0,8.0,44.0,25.0,50.0,230.0,39.0,5.0,4.0,20.5,20.0,20.8
62030,30000.0,11307.0,161.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,3.0,2.0,0.0,0.0,0.0,26.4,28.5,23.8
62031,46563.0,24373.0,987.0,972.0,0.0,0.0,0.0,0.0,15.0,26.0,292.0,38.0,33.0,72.0,20.0,2.0,15.0,50.3,49.7,51.1
62032,36250.0,21499.0,690.0,685.0,0.0,0.0,5.0,0.0,0.0,0.0,198.0,18.0,90.0,26.0,17.0,0.0,0.0,46.8,46.5,47.9
62033,46838.0,25833.0,4639.0,4476.0,3.0,0.0,92.0,0.0,57.0,38.0,1271.0,209.0,377.0,329.0,117.0,31.0,13.0,44.2,43.5,45.7
62034,78669.0,36542.0,13662.0,11612.0,1219.0,0.0,190.0,27.0,487.0,590.0,1436.0,280.0,967.0,2938.0,1292.0,257.0,342.0,37.9,37.5,38.2
62035,61333.0,31451.0,16238.0,14880.0,1039.0,8.0,58.0,0.0,203.0,286.0,2983.0,361.0,1265.0,1751.0,623.0,180.0,61.0,44.4,43.0,46.3
62036,60313.0,29522.0,767.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,9.0,39.0,74.0,65.0,0.0,4.0,55.9,56.3,54.7
62037,51450.0,27225.0,2125.0,2026.0,20.0,11.0,57.0,0.0,11.0,32.0,626.0,56.0,200.0,103.0,88.0,14.0,21.0,45.9,44.8,46.6
62040,47893.0,24711.0,42880.0,39094.0,2201.0,149.0,303.0,25.0,799.0,2203.0,9829.0,2678.0,2665.0,2874.0,1140.0,224.0,97.0,41.6,38.6,43.4
62044,54313.0,23622.0,2128.0,2126.0,0.0,0.0,0.0,0.0,2.0,0.0,526.0,79.0,183.0,146.0,53.0,4.0,0.0,41.7,39.1,43.2
62045,42813.0,25465.0,443.0,442.0,0.0,0.0,0.0,0.0,1.0,6.0,160.0,4.0,38.0,29.0,12.0,0.0,0.0,45.1,44.0,45.2
62046,76042.0,28209.0,900.0,879.0,6.0,0.0,15.0,0.0,0.0,0.0,168.0,0.0,77.0,121.0,43.0,11.0,0.0,32.6,33.1,31.8
62047,53958.0,25443.0,1603.0,1579.0,6.0,0.0,7.0,0.0,10.0,29.0,478.0,88.0,141.0,66.0,36.0,8.0,7.0,48.0,45.5,50.3
62048,48250.0,22188.0,1686.0,1672.0,0.0,0.0,0.0,0.0,6.0,3.0,450.0,125.0,117.0,72.0,3.0,0.0,0.0,35.7,37.6,33.9
62049,49327.0,13892.0,9493.0,6941.0,2172.0,34.0,8.0,0.0,248.0,325.0,1724.0,882.0,665.0,483.0,237.0,22.0,26.0,37.4,37.0,40.8
62050,33950.0,16588.0,412.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,14.0,18.0,11.0,0.0,0.0,0.0,39.3,44.9,30.2
62051,47201.0,36318.0,857.0,856.0,1.0,0.0,0.0,0.0,0.0,1.0,270.0,16.0,66.0,123.0,19.0,1.0,0.0,49.6,48.4,49.9
62052,48600.0,25917.0,12502.0,12241.0,17.0,0.0,53.0,0.0,165.0,201.0,2777.0,413.0,1171.0,979.0,504.0,46.0,27.0,41.3,39.3,42.5
62053,37500.0,15649.0,648.0,646.0,0.0,2.0,0.0,0.0,0.0,10.0,126.0,12.0,52.0,18.0,26.0,0.0,0.0,30.7,34.9,29.9
62054,49583.0,24471.0,809.0,728.0,2.0,0.0,6.0,0.0,41.0,32.0,148.0,18.0,82.0,58.0,59.0,0.0,3.0,43.8,46.6,40.7
62056,42066.0,23777.0,8776.0,8649.0,62.0,16.0,30.0,0.0,19.0,99.0,1698.0,367.0,479.0,640.0,279.0,44.0,93.0,44.7,42.1,46.3
62058,41731.0,23393.0,790.0,777.0,1.0,11.0,1.0,0.0,0.0,11.0,236.0,32.0,49.0,52.0,16.0,0.0,0.0,47.6,43.4,49.0
62059,16667.0,10545.0,726.0,5.0,708.0,0.0,0.0,0.0,13.0,0.0,115.0,13.0,44.0,38.0,0.0,0.0,2.0,25.3,24.6,25.9
62060,24063.0,13856.0,4671.0,1610.0,2946.0,14.0,38.0,0.0,59.0,119.0,1060.0,275.0,144.0,104.0,32.0,0.0,19.0,36.1,33.0,41.5
62061,71013.0,38140.0,1687.0,1679.0,0.0,0.0,0.0,0.0,8.0,43.0,316.0,57.0,195.0,295.0,131.0,9.0,2.0,43.4,38.6,45.2
62062,84615.0,45305.0,8126.0,7436.0,338.0,117.0,116.0,0.0,119.0,267.0,1358.0,59.0,529.0,1536.0,741.0,66.0,105.0,42.6,41.8,43.3
62063,57099.0,25978.0,1225.0,1219.0,0.0,0.0,0.0,2.0,4.0,0.0,224.0,40.0,71.0,130.0,60.0,1.0,12.0,45.9,46.0,45.9
62065,-666666666.0,11462.0,82.0,50.0,0.0,0.0,0.0,0.0,32.0,0.0,7.0,0.0,0.0,5.0,27.0,0.0,0.0,49.1,17.9,49.4
62067,59567.0,33111.0,2552.0,2482.0,0.0,0.0,17.0,0.0,53.0,0.0,426.0,28.0,235.0,272.0,178.0,18.0,0.0,44.1,45.5,42.2
62069,52301.0,26412.0,3053.0,3021.0,1.0,0.0,2.0,0.0,22.0,19.0,764.0,221.0,128.0,255.0,51.0,3.0,7.0,44.0,43.4,45.8
62070,-666666666.0,36923.0,22.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,79.7,-666666666.0,-666666666.0
62074,78981.0,28491.0,1470.0,1458.0,9.0,1.0,0.0,0.0,2.0,6.0,183.0,9.0,93.0,166.0,59.0,0.0,0.0,37.6,37.2,39.0
62075,47019.0,24365.0,3384.0,3303.0,46.0,0.0,0.0,0.0,32.0,8.0,947.0,136.0,244.0,189.0,131.0,6.0,8.0,44.0,45.1,42.6
62076,45556.0,23837.0,113.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,4.0,4.0,5.0,4.0,0.0,38.1,41.3,33.5
62077,40000.0,17449.0,284.0,284.0,0.0,0.0,0.0,0.0,0.0,4.0,78.0,10.0,30.0,5.0,0.0,0.0,0.0,34.3,32.3,34.6
62078,26875.0,16795.0,100.0,88.0,0.0,0.0,0.0,0.0,1.0,11.0,23.0,1.0,3.0,2.0,0.0,0.0,0.0,40.5,44.5,35.9
62079,-666666666.0,16655.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,16.0,36.0,17.0,0.0,0.0,0.0,32.1,32.0,37.1
62080,42647.0,19928.0,2809.0,2749.0,34.0,13.0,0.0,0.0,13.0,0.0,827.0,130.0,198.0,137.0,33.0,0.0,0.0,42.6,41.3,43.4
62081,41875.0,26807.0,355.0,353.0,0.0,0.0,0.0,0.0,2.0,4.0,93.0,7.0,15.0,45.0,16.0,9.0,0.0,45.3,42.0,45.6
62082,37072.0,18536.0,2933.0,2743.0,119.0,24.0,7.0,0.0,16.0,66.0,765.0,148.0,139.0,151.0,9.0,22.0,0.0,40.0,39.4,40.7
62083,53173.0,18343.0,389.0,268.0,0.0,0.0,121.0,0.0,0.0,0.0,62.0,0.0,66.0,41.0,0.0,0.0,0.0,44.0,30.2,44.9
62084,45069.0,21158.0,1746.0,1727.0,0.0,0.0,0.0,0.0,19.0,111.0,416.0,68.0,119.0,115.0,39.0,14.0,0.0,38.0,37.1,38.9
62085,39792.0,19140.0,203.0,189.0,0.0,0.0,0.0,0.0,14.0,2.0,57.0,6.0,6.0,12.0,0.0,0.0,0.0,43.5,54.5,39.5
62086,43229.0,20235.0,1484.0,1445.0,0.0,0.0,19.0,0.0,20.0,103.0,392.0,73.0,92.0,94.0,49.0,18.0,0.0,43.3,43.6,42.7
62087,40896.0,17879.0,2316.0,2176.0,123.0,0.0,0.0,0.0,14.0,69.0,435.0,142.0,109.0,81.0,9.0,0.0,5.0,30.2,28.9,32.1
62088,49345.0,26441.0,6583.0,6509.0,5.0,0.0,0.0,0.0,69.0,63.0,1641.0,212.0,409.0,560.0,216.0,57.0,19.0,45.2,40.3,49.0
62089,43333.0,26379.0,292.0,292.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,16.0,14.0,19.0,0.0,0.0,0.0,42.0,29.7,47.8
62090,21375.0,12814.0,1187.0,23.0,1108.0,0.0,19.0,0.0,37.0,7.0,262.0,56.0,61.0,55.0,13.0,0.0,0.0,30.7,22.6,36.4
62091,68125.0,44594.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,13.0,21.0,40.0,46.0,0.0,0.0,59.1,60.4,55.5
62092,38750.0,20398.0,2932.0,2890.0,8.0,1.0,0.0,0.0,25.0,36.0,701.0,262.0,120.0,127.0,36.0,0.0,5.0,45.4,38.7,48.4
62093,27143.0,15350.0,474.0,448.0,2.0,2.0,0.0,0.0,15.0,9.0,113.0,17.0,16.0,12.0,2.0,0.0,0.0,36.0,34.5,43.4
62094,42115.0,19656.0,1090.0,1046.0,44.0,0.0,0.0,0.0,0.0,0.0,289.0,73.0,66.0,59.0,4.0,3.0,4.0,44.1,49.9,41.7
62095,42286.0,23373.0,10705.0,10311.0,125.0,0.0,133.0,0.0,98.0,238.0,2147.0,572.0,834.0,883.0,225.0,33.0,0.0,38.6,36.0,40.6
62097,76176.0,29060.0,2959.0,2849.0,6.0,0.0,14.0,0.0,65.0,30.0,631.0,73.0,254.0,331.0,92.0,35.0,31.0,41.9,44.3,40.2
62098,25250.0,25267.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4,-666666666.0,60.9
62201,14954.0,9130.0,7655.0,1925.0,4921.0,60.0,57.0,0.0,261.0,1935.0,1122.0,201.0,224.0,107.0,64.0,4.0,0.0,23.8,16.7,25.2
62203,29219.0,16408.0,7379.0,372.0,6945.0,0.0,20.0,0.0,27.0,36.0,1772.0,276.0,404.0,324.0,352.0,19.0,26.0,43.5,41.4,44.6
62204,16702.0,12650.0,8295.0,145.0,7938.0,0.0,18.0,0.0,162.0,55.0,1546.0,442.0,333.0,130.0,80.0,17.0,0.0,34.4,31.7,36.1
62205,24601.0,15717.0,8391.0,149.0,8081.0,42.0,0.0,0.0,103.0,224.0,1714.0,185.0,451.0,392.0,280.0,0.0,9.0,41.0,38.2,45.5
62206,28140.0,15059.0,15405.0,5757.0,8969.0,0.0,139.0,0.0,493.0,338.0,3374.0,1025.0,607.0,543.0,128.0,20.0,22.0,35.4,32.9,37.3
62207,17370.0,11420.0,8989.0,231.0,8709.0,37.0,2.0,5.0,5.0,69.0,1871.0,303.0,402.0,295.0,107.0,0.0,3.0,33.8,29.8,39.5
62208,62248.0,32088.0,16758.0,10543.0,4885.0,30.0,582.0,22.0,539.0,433.0,2509.0,398.0,1399.0,2077.0,1510.0,133.0,138.0,40.2,38.3,41.5
62214,62212.0,31380.0,1173.0,1159.0,3.0,0.0,0.0,3.0,8.0,8.0,268.0,28.0,94.0,105.0,30.0,5.0,0.0,42.2,48.0,37.4
62215,63250.0,27529.0,1786.0,1653.0,35.0,2.0,11.0,0.0,20.0,186.0,229.0,43.0,167.0,208.0,54.0,20.0,17.0,36.2,32.7,39.2
62216,80909.0,33150.0,2955.0,2911.0,0.0,8.0,21.0,0.0,13.0,20.0,584.0,35.0,339.0,494.0,141.0,0.0,3.0,36.7,35.7,38.3
62217,37778.0,21084.0,609.0,601.0,0.0,0.0,0.0,0.0,8.0,0.0,224.0,31.0,11.0,19.0,3.0,2.0,0.0,44.1,30.9,52.4
62218,95833.0,35699.0,1743.0,1734.0,0.0,0.0,1.0,0.0,8.0,4.0,419.0,27.0,131.0,153.0,96.0,2.0,7.0,40.6,40.8,40.5
62219,53403.0,27430.0,950.0,946.0,0.0,0.0,0.0,0.0,4.0,15.0,237.0,40.0,66.0,31.0,37.0,0.0,0.0,43.2,48.2,39.6
62220,49704.0,25916.0,19922.0,15221.0,3769.0,109.0,150.0,0.0,641.0,342.0,2914.0,782.0,1740.0,2228.0,1013.0,114.0,39.0,35.7,35.7,35.7
62221,58656.0,33879.0,28228.0,19641.0,6589.0,76.0,728.0,22.0,1004.0,1031.0,4075.0,598.0,2136.0,4372.0,1921.0,261.0,103.0,39.4,38.2,40.9
62223,53750.0,31576.0,17128.0,13000.0,3654.0,0.0,11.0,0.0,369.0,419.0,2599.0,611.0,1684.0,2488.0,965.0,340.0,106.0,44.0,42.4,46.1
62225,55931.0,21245.0,5192.0,3721.0,961.0,0.0,37.0,6.0,403.0,542.0,259.0,66.0,564.0,431.0,343.0,15.0,5.0,23.1,22.6,24.6
62226,50755.0,30346.0,29019.0,20748.0,6512.0,5.0,418.0,0.0,1117.0,776.0,4393.0,789.0,2490.0,3442.0,1632.0,350.0,146.0,40.8,37.1,44.2
62230,72284.0,36992.0,6273.0,6098.0,6.0,4.0,72.0,0.0,60.0,59.0,1205.0,60.0,609.0,653.0,187.0,14.0,27.0,43.4,43.3,43.8
62231,51915.0,27925.0,7378.0,6921.0,187.0,71.0,48.0,0.0,101.0,200.0,1602.0,268.0,585.0,862.0,259.0,45.0,6.0,42.4,40.9,42.8
62232,51607.0,32535.0,7269.0,6167.0,475.0,85.0,25.0,0.0,210.0,832.0,1273.0,305.0,317.0,531.0,258.0,41.0,31.0,37.5,38.5,36.2
62233,45778.0,16748.0,9922.0,7454.0,2338.0,18.0,0.0,0.0,112.0,506.0,2247.0,828.0,392.0,532.0,94.0,35.0,26.0,40.3,39.0,48.4
62234,53287.0,27926.0,31937.0,27877.0,2565.0,46.0,221.0,0.0,783.0,1669.0,5517.0,1160.0,1951.0,3652.0,1725.0,275.0,224.0,39.2,37.6,41.0
62236,76908.0,41737.0,13329.0,12923.0,64.0,17.0,289.0,0.0,23.0,301.0,2485.0,197.0,775.0,2346.0,867.0,188.0,116.0,42.1,41.2,42.8
62237,55568.0,25647.0,2606.0,2456.0,50.0,9.0,18.0,0.0,61.0,75.0,568.0,91.0,200.0,207.0,63.0,6.0,0.0,43.6,44.1,42.9
62238,40859.0,19608.0,697.0,696.0,0.0,0.0,0.0,0.0,1.0,7.0,166.0,41.0,68.0,26.0,1.0,1.0,1.0,37.6,39.0,32.0
62239,45539.0,23376.0,5012.0,4822.0,90.0,23.0,0.0,0.0,61.0,115.0,1052.0,412.0,298.0,180.0,112.0,18.0,0.0,36.9,35.2,38.2
62240,45682.0,20399.0,1790.0,1657.0,51.0,0.0,20.0,0.0,62.0,216.0,353.0,102.0,153.0,52.0,23.0,12.0,0.0,29.6,28.8,33.4
62241,55000.0,23451.0,989.0,954.0,1.0,0.0,0.0,0.0,0.0,58.0,221.0,24.0,79.0,40.0,10.0,0.0,0.0,39.4,33.8,43.6
62242,53000.0,26940.0,1278.0,1269.0,0.0,0.0,7.0,0.0,2.0,15.0,302.0,66.0,63.0,142.0,74.0,19.0,8.0,51.3,47.6,53.0
62243,79063.0,37686.0,5769.0,5634.0,10.0,7.0,0.0,0.0,102.0,130.0,681.0,151.0,682.0,842.0,519.0,96.0,40.0,47.7,44.5,48.8
62244,73182.0,35298.0,1131.0,1131.0,0.0,0.0,0.0,0.0,0.0,3.0,417.0,16.0,54.0,111.0,37.0,0.0,4.0,48.7,50.2,45.7
62245,68529.0,31278.0,1675.0,1649.0,0.0,6.0,0.0,0.0,0.0,24.0,387.0,41.0,173.0,158.0,62.0,0.0,0.0,41.2,39.2,44.8
62246,58301.0,24609.0,9960.0,8639.0,787.0,9.0,197.0,0.0,240.0,363.0,1806.0,659.0,554.0,991.0,412.0,27.0,89.0,38.9,37.4,42.3
62248,46875.0,21596.0,356.0,349.0,0.0,0.0,7.0,0.0,0.0,0.0,72.0,15.0,31.0,19.0,8.0,2.0,0.0,31.5,31.5,31.5
62249,66528.0,32869.0,15764.0,15425.0,16.0,14.0,190.0,0.0,91.0,511.0,2682.0,347.0,1269.0,2158.0,840.0,103.0,79.0,38.7,37.5,40.0
62250,45000.0,22685.0,486.0,471.0,0.0,0.0,0.0,0.0,15.0,0.0,111.0,8.0,33.0,39.0,7.0,0.0,0.0,36.2,30.3,42.0
62253,31023.0,22252.0,669.0,659.0,3.0,0.0,2.0,0.0,5.0,7.0,161.0,71.0,34.0,36.0,18.0,0.0,0.0,48.4,49.7,46.9
62254,63949.0,29120.0,5875.0,4829.0,929.0,0.0,0.0,0.0,117.0,45.0,958.0,173.0,390.0,850.0,482.0,64.0,44.0,38.5,35.3,41.5
62255,62083.0,23469.0,1258.0,1162.0,10.0,0.0,56.0,0.0,23.0,65.0,235.0,48.0,129.0,103.0,18.0,0.0,2.0,38.9,38.8,41.0
62257,53018.0,28892.0,2734.0,2709.0,9.0,0.0,0.0,0.0,16.0,0.0,712.0,158.0,316.0,219.0,61.0,14.0,0.0,51.5,53.3,50.8
62258,72066.0,28541.0,9623.0,8675.0,370.0,10.0,119.0,13.0,373.0,180.0,1507.0,179.0,705.0,1181.0,507.0,24.0,16.0,36.4,36.5,36.2
62260,72734.0,32367.0,7252.0,7153.0,26.0,0.0,0.0,0.0,73.0,58.0,1382.0,138.0,620.0,928.0,423.0,93.0,0.0,42.3,40.9,43.4
62261,93036.0,32509.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,13.0,23.0,0.0,0.0,6.0,37.6,42.5,31.6
62262,40758.0,23105.0,1787.0,1701.0,64.0,5.0,0.0,0.0,17.0,0.0,526.0,80.0,162.0,102.0,52.0,3.0,24.0,46.3,46.0,46.5
62263,46662.0,28583.0,5078.0,4945.0,19.0,0.0,60.0,0.0,22.0,53.0,999.0,97.0,368.0,651.0,215.0,66.0,33.0,44.8,41.9,47.6
62264,57202.0,29276.0,3237.0,3204.0,17.0,7.0,0.0,0.0,9.0,48.0,651.0,115.0,238.0,239.0,71.0,24.0,0.0,41.6,43.2,39.8
62265,67394.0,31028.0,4511.0,4204.0,103.0,0.0,45.0,0.0,129.0,162.0,693.0,145.0,348.0,670.0,185.0,20.0,0.0,39.0,34.8,41.1
62266,-666666666.0,21191.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,36.0,9.0,0.0,0.0,0.0,45.4,45.1,50.5
62268,58125.0,36105.0,673.0,671.0,0.0,0.0,0.0,0.0,2.0,3.0,134.0,32.0,77.0,57.0,23.0,2.0,2.0,43.4,40.6,45.7
62269,79917.0,38138.0,31791.0,24849.0,4425.0,38.0,1066.0,0.0,1064.0,1155.0,3508.0,545.0,2524.0,4985.0,3383.0,490.0,273.0,37.0,34.5,39.0
62271,62130.0,32761.0,2227.0,2151.0,40.0,0.0,0.0,0.0,23.0,20.0,358.0,69.0,197.0,299.0,123.0,3.0,7.0,42.4,42.9,40.4
62272,41250.0,21725.0,1681.0,1638.0,21.0,0.0,7.0,0.0,3.0,83.0,430.0,46.0,149.0,52.0,18.0,27.0,0.0,42.3,40.4,45.8
62273,39375.0,21477.0,381.0,324.0,17.0,0.0,0.0,0.0,40.0,10.0,137.0,29.0,23.0,16.0,20.0,0.0,0.0,35.2,34.9,35.3
62274,43309.0,20533.0,7883.0,6295.0,1446.0,14.0,52.0,0.0,76.0,350.0,1557.0,636.0,478.0,562.0,173.0,0.0,4.0,40.4,38.1,45.7
62275,59375.0,24660.0,3549.0,3512.0,0.0,3.0,1.0,0.0,14.0,166.0,913.0,147.0,255.0,187.0,126.0,4.0,0.0,44.7,43.0,45.9
62277,50526.0,21209.0,1387.0,1356.0,0.0,0.0,8.0,0.0,23.0,5.0,423.0,64.0,66.0,49.0,8.0,0.0,0.0,38.9,37.1,44.5
62278,60912.0,29323.0,6785.0,6515.0,20.0,25.0,19.0,0.0,154.0,207.0,1505.0,263.0,532.0,602.0,151.0,68.0,16.0,40.9,40.0,43.4
62279,-666666666.0,24489.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,26.2,-666666666.0,26.4
62280,81771.0,27645.0,466.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,22.0,10.0,19.0,18.0,0.0,0.0,42.6,39.7,49.3
62281,87205.0,30851.0,2373.0,2340.0,0.0,3.0,6.0,0.0,24.0,111.0,383.0,63.0,164.0,403.0,94.0,55.0,19.0,34.5,35.4,32.2
62282,67891.0,31098.0,456.0,435.0,0.0,0.0,4.0,0.0,17.0,0.0,98.0,20.0,41.0,17.0,15.0,2.0,0.0,42.7,44.5,42.2
62284,47500.0,23029.0,500.0,466.0,34.0,0.0,0.0,0.0,0.0,0.0,150.0,19.0,38.0,37.0,26.0,6.0,0.0,51.9,51.3,53.9
62285,75625.0,33283.0,4414.0,4258.0,101.0,0.0,49.0,0.0,6.0,250.0,796.0,36.0,354.0,658.0,207.0,32.0,89.0,42.7,42.8,42.7
62286,45045.0,24941.0,6186.0,5000.0,1014.0,0.0,62.0,0.0,93.0,25.0,1656.0,265.0,414.0,553.0,171.0,41.0,23.0,41.1,40.0,44.8
62288,56734.0,27866.0,3074.0,3010.0,10.0,0.0,0.0,0.0,8.0,46.0,689.0,108.0,216.0,267.0,72.0,0.0,9.0,39.6,39.2,41.3
62289,44167.0,19355.0,368.0,338.0,8.0,0.0,0.0,0.0,15.0,9.0,69.0,31.0,24.0,12.0,6.0,0.0,0.0,40.0,38.1,41.5
62292,38409.0,24051.0,763.0,752.0,2.0,0.0,0.0,0.0,9.0,0.0,194.0,48.0,55.0,33.0,18.0,0.0,0.0,46.4,45.1,48.5
62293,69219.0,33758.0,4736.0,4643.0,21.0,0.0,43.0,0.0,25.0,81.0,917.0,140.0,440.0,654.0,251.0,60.0,14.0,43.2,43.6,43.0
62294,80639.0,33150.0,14304.0,13224.0,316.0,8.0,147.0,0.0,609.0,674.0,2157.0,297.0,1161.0,2056.0,917.0,52.0,54.0,36.7,36.1,37.2
62295,74000.0,31788.0,1414.0,1320.0,4.0,0.0,17.0,0.0,73.0,55.0,290.0,29.0,106.0,209.0,40.0,0.0,3.0,39.5,38.6,41.7
62297,52727.0,31232.0,345.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,31.0,45.0,7.0,0.0,0.0,0.0,54.0,53.6,59.4
62298,74457.0,32909.0,16903.0,16644.0,31.0,0.0,64.0,0.0,156.0,174.0,3257.0,558.0,1046.0,1888.0,999.0,116.0,76.0,42.5,41.5,43.3
62301,38893.0,22842.0,32664.0,28983.0,2129.0,55.0,356.0,51.0,725.0,500.0,6681.0,1283.0,1630.0,2988.0,1174.0,257.0,193.0,39.1,37.6,40.1
62305,63032.0,33091.0,19050.0,18291.0,352.0,85.0,113.0,0.0,196.0,299.0,3764.0,286.0,1280.0,2906.0,1160.0,125.0,122.0,45.0,40.8,47.7
62311,50313.0,25570.0,608.0,606.0,2.0,0.0,0.0,0.0,0.0,8.0,170.0,28.0,32.0,40.0,18.0,4.0,10.0,46.3,45.2,46.4
62312,41250.0,22373.0,2472.0,2425.0,4.0,0.0,0.0,0.0,43.0,2.0,539.0,95.0,137.0,173.0,39.0,0.0,0.0,40.0,40.2,39.4
62313,56750.0,29399.0,321.0,320.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,20.0,58.0,39.0,0.0,0.0,14.0,44.4,41.9,45.9
62314,37069.0,20086.0,549.0,543.0,0.0,0.0,0.0,0.0,6.0,0.0,84.0,17.0,3.0,75.0,34.0,5.0,7.0,34.6,23.9,42.8
62316,43750.0,16841.0,714.0,687.0,0.0,0.0,0.0,0.0,27.0,0.0,134.0,33.0,52.0,25.0,32.0,0.0,0.0,32.8,29.7,37.6
62319,33214.0,24208.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,17.0,8.0,30.0,16.0,0.0,0.0,59.0,60.5,58.8
62320,52778.0,24469.0,2016.0,1965.0,0.0,22.0,0.0,0.0,29.0,0.0,497.0,56.0,115.0,155.0,56.0,3.0,0.0,42.5,42.2,43.5
62321,50647.0,27211.0,4107.0,4021.0,16.0,0.0,21.0,0.0,43.0,64.0,944.0,78.0,434.0,504.0,156.0,10.0,5.0,47.6,44.7,49.8
62323,46667.0,25946.0,173.0,164.0,0.0,0.0,0.0,0.0,9.0,0.0,74.0,3.0,7.0,12.0,9.0,0.0,0.0,55.8,55.1,60.5
62324,35000.0,20420.0,1066.0,1056.0,0.0,10.0,0.0,0.0,0.0,0.0,272.0,40.0,85.0,18.0,6.0,0.0,0.0,41.1,41.2,41.1
62325,49167.0,16870.0,520.0,483.0,0.0,0.0,36.0,0.0,1.0,0.0,138.0,7.0,47.0,18.0,9.0,0.0,1.0,36.2,27.2,48.3
62326,42139.0,24496.0,2439.0,2430.0,2.0,5.0,0.0,0.0,2.0,30.0,660.0,65.0,118.0,182.0,86.0,7.0,44.0,42.7,43.3,42.1
62330,45776.0,23084.0,1902.0,1856.0,29.0,0.0,11.0,0.0,6.0,10.0,476.0,89.0,213.0,153.0,57.0,8.0,4.0,45.5,47.6,42.7
62334,30417.0,20720.0,124.0,123.0,0.0,1.0,0.0,0.0,0.0,4.0,20.0,11.0,4.0,2.0,0.0,1.0,0.0,48.5,45.5,49.5
62336,37500.0,24797.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,31.1,22.4,31.9
62338,59943.0,24906.0,1335.0,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,16.0,58.0,66.0,52.0,14.0,14.0,40.1,40.6,38.6
62339,47375.0,27789.0,811.0,798.0,0.0,0.0,0.0,0.0,13.0,35.0,180.0,45.0,118.0,66.0,23.0,13.0,0.0,50.5,50.0,51.4
62340,46012.0,22240.0,1794.0,1768.0,6.0,8.0,0.0,0.0,10.0,113.0,385.0,48.0,82.0,123.0,16.0,4.0,5.0,45.4,46.3,42.5
62341,52138.0,26582.0,3499.0,3424.0,40.0,0.0,11.0,0.0,24.0,15.0,996.0,97.0,315.0,269.0,89.0,7.0,45.0,46.8,46.1,48.0
62343,42024.0,20559.0,775.0,720.0,13.0,0.0,31.0,0.0,4.0,4.0,189.0,33.0,40.0,55.0,15.0,0.0,0.0,37.7,34.8,41.1
62344,49500.0,25617.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,27.0,0.0,0.0,0.0,55.8,60.2,54.3
62345,40417.0,17608.0,482.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,20.0,18.0,29.0,8.0,9.0,0.0,41.1,42.5,36.8
62346,42500.0,25780.0,198.0,195.0,0.0,0.0,0.0,0.0,3.0,0.0,56.0,2.0,28.0,19.0,5.0,0.0,15.0,46.3,46.8,46.1
62347,61729.0,26321.0,2371.0,2312.0,16.0,0.0,23.0,0.0,20.0,54.0,647.0,50.0,145.0,158.0,67.0,13.0,7.0,43.5,37.4,46.3
62348,55147.0,22510.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,5.0,38.0,7.0,2.0,0.0,0.0,41.8,42.5,28.1
62349,50089.0,23971.0,543.0,530.0,0.0,0.0,0.0,0.0,4.0,12.0,173.0,14.0,64.0,22.0,19.0,0.0,0.0,44.8,46.9,44.3
62351,56842.0,27253.0,1871.0,1867.0,4.0,0.0,0.0,0.0,0.0,14.0,509.0,50.0,92.0,215.0,59.0,8.0,6.0,46.6,45.8,47.0
