ZIP,latgym,longym,Gym,Address,UserRating
33128.0,25.772967,-80.190107,NuShape Studio - Downtown,"121 Southeast 2nd Avenue, Miami",7
33128.0,25.7678936,-80.19349079999999,EPIC Hybrid Training - Miami,"620 South Miami Avenue, Miami",12
33128.0,25.7664573,-80.19474129999999,Trainer Shawn Personal Fitness Miami Brickell,"479 Southwest 3rd Street, Miami",9
33128.0,25.7661371,-80.1949063,Bikram Hot Yoga,"90 Southwest 8th Street, Miami",4
33128.0,na,na,Bikram brickell,"809 Southwest 1st Avenue, Miami",na
33128.0,25.7658131,-80.1951169,TITLE Boxing Club,"829 Southwest 1st Avenue, Miami",105
33128.0,25.7712666,-80.1893937,Yoga with Anamaria,"255 Biscayne Boulevard Way, Miami",5
33128.0,25.7645881,-80.1960352,Club Pilates,"117 Southwest 10th Street Suite 103, Miami",25
33128.0,25.7657888,-80.2118472,CrossFit Shazam Miami,"1012 Southwest 8th Street, Miami",33
33128.0,25.7655381,-80.1940393,SoulCycle BRKL - Brickell,"25 Southwest 9th Street g102, Miami",18
33128.0,25.7871651,-80.21294379999999,UHealth Fitness & Wellness Center,"1120 Northwest 14th Street 9th Floor, Miami",97
33128.0,25.7655526,-80.1938053,Equinox Brickell Heights,"25 Southwest 9th Street g103, Miami",36
33128.0,na,na,Athleatz,"Southeast Financial Center, 200 South Biscayne Boulevard #2791, Miami",na
33128.0,na,na,Yoga with Anamaria,"1075 Biscayne Boulevard, Miami",na
33128.0,25.7889055,-80.1931213,Miami Stretch Therapy,"1424 Northeast Miami Place #3408, Miami",57
33128.0,25.792416,-80.20273999999999,Wynwood Wrestling,"Williams Park, 1717 Northwest 5 Avenue, Miami",2
33128.0,25.790966,-80.194476,Elev8tion Fitness,"1625 North Miami Avenue, Miami",47
33128.0,25.7914044,-80.19431490000001,Formula fight fitness,"1657 North Miami Avenue, Miami",5
33128.0,25.7631266,-80.1917917,The Cage Boxing Club,"1060 Brickell Avenue #M3, Miami",33
33128.0,25.7922485,-80.1945134,"Budokon Academy Miami - BJJ, MMA, Calisthenics & Yoga","1731 North Miami Avenue, Miami",19
33128.0,25.7600264,-80.1973356,Pilates Rejuvenation & Wellness,"1513 Southwest 2nd Avenue, Miami",1
33128.0,na,na,Sanatura - Yoga Miami,"77 Northeast 24th Street, Miami",na
33128.0,na,na,Forrest Energy,"1751 West Flagler Street, Miami",na
33128.0,25.7925177,-80.1903318,Real Padel Miami,"1739 Northeast 2nd Avenue, Miami",27
33128.0,25.7959534,-80.1986802,Republic of Movement,"2021 Northwest 2nd Avenue, Miami",7
33127.0,25.7999273,-80.1932356,LegacyFit,"77 Northeast 24th Street, Miami",46
33127.0,25.809339,-80.191521,Kitty Kat Pole Dancing,"3301 Northeast 1st Avenue #113, Miami",117
33127.0,25.795443,-80.192596,Fight Club,"120 Northeast 20th Street, Miami",283
33127.0,na,na,Landa-Galindez Amalia M MD,"1611 Northwest 12th Avenue # 233, Miami",na
33127.0,25.791434,-80.212504,Calderon Moren Rossana M MD,"1611 Northwest 12th Avenue # 233, Miami",1
33127.0,na,na,Rosales Leo E MD,"1611 Northwest 12th Avenue # 233, Miami",na
33127.0,25.827279,-80.187372,RYPT Gym,"5580 Northeast 4th Court, Miami",53
33127.0,25.8036821,-80.19372059999999,CrossFit Wynwood,"56 Northeast 29th Street, Miami",34
33127.0,25.8001464,-80.1885485,Peak Physique & Performance,"350 Northeast 24th Street #102, Miami",27
33127.0,25.825297,-80.20226,KO ZONE,"301 Northwest 54th Street, Miami",83
33127.0,25.7943568,-80.1955821,Punch Elite Fitness,"1901 Northwest Miami Court, Miami",23
33127.0,25.822722,-80.1874431,Agni Miami,"5084 Biscayne Boulevard #101, Miami",32
33127.0,na,na,Sanatura - Yoga Miami,"77 Northeast 24th Street, Miami",na
33127.0,25.8189725,-80.191767,Bagua Center,"4736 Northeast 2nd Avenue, Miami",61
33127.0,25.8133541,-80.1953625,Oasis Yoga & Fitness Studios,"North Miami Avenue, Miami",1
33127.0,25.8228969,-80.18939069999999,Miami Yoga Shala Inc.,"350 Northeast 51st Street, Miami",2
33127.0,25.8030721,-80.2042682,VIXEN WORKOUT,"547 Northwest 28th Street, Miami",17
33127.0,25.802992,-80.204228,Bodytek Fitness Wynwood - Miami,"545 Northwest 28th Street, Miami",51
33127.0,25.8079862,-80.1954689,B2 Studio Boutique,"Northeast 25th Street, Miami",8
33127.0,25.801596,-80.20201,JetSet Miami,"401 Northwest 26th Street, Miami",30
33127.0,25.8119387,-80.19381349999999,Orangetheory Fitness,"89 Northeast 38th Street, Miami",30
33127.0,25.8120094,-80.1936266,Ahana Yoga,"3806 Northeast 1st Avenue, Miami",19
33127.0,25.800621,-80.20483,Wynwood Yoga,"584 Northwest 26th Street, Miami",24
33127.0,25.8077691,-80.1930497,Barry's Bootcamp,"3250 Northeast 1st Avenue #105, Miami",12
33127.0,25.8078433,-80.1922895,The Box,"3301 Northeast 1st Avenue #104, Miami",14
33127.0,25.8026884,-80.19543589999999,"Pilathon, Pilates & Athletic Center","2700 North Miami Avenue, Miami",11
33127.0,na,na,Legends Performance Project,"56 Northeast 29th Street, Miami",na
33127.0,25.7992881,-80.1997567,Milan Pole Dance Studio - Miami,"250 Northwest 23rd Street #408, Miami",63
33127.0,25.812368,-80.190973,DBC Fitness,"3841 Northeast 2nd Avenue #103, Miami",10
33127.0,25.799575,-80.196922,Miami Arts Charter School Wynwood,"95 Northwest 23rd Street, Miami",14
33127.0,25.79961969999999,-80.1959626,Innerride Fitness,"50 Northwest 24th Street Suite #107, Miami",31
33127.0,25.82322899999999,-80.195032,URENERGY YOGA,"32 Northeast 52nd Street, Miami",2
33127.0,25.7959534,-80.1986802,Republic of Movement,"2021 Northwest 2nd Avenue, Miami",7
33127.0,na,na,Birgit Hefler,"4500 Biscayne Boulevard #202, Miami",na
33127.0,25.8279594,-80.2084272,Bobby's Gym,"5708 Northwest 7th Avenue, Miami",14
33127.0,25.792416,-80.20273999999999,Wynwood Wrestling,"Williams Park, 1717 Northwest 5 Avenue, Miami",2
33127.0,25.7982696,-80.2201864,THENX Fitness Studio,"1412 Northwest 23rd Street, Miami",29
33127.0,25.8223195,-80.1874565,Polestar Pilates Biscayne,"5050 Biscayne Boulevard #201, Miami",38
33127.0,25.822568,-80.18753199999999,B-Fit Biscayne,"5080 Biscayne Blvd, Suite 1-B, Miami",46
33127.0,na,na,Odat Yoga,"711 Northeast 23rd Terrace #103, Miami",na
33127.0,25.79669299999999,-80.1880728,The Barre Code,"2063 Biscayne Boulevard, Miami",10
33127.0,25.7922485,-80.1945134,"Budokon Academy Miami - BJJ, MMA, Calisthenics & Yoga","1731 North Miami Avenue, Miami",19
33127.0,25.790966,-80.194476,ERA Fit,"1625 North Miami Avenue, Miami",113
33127.0,25.7914044,-80.19431490000001,Formula fight fitness,"1657 North Miami Avenue, Miami",5
33127.0,25.790966,-80.194476,Elev8tion Fitness,"1625 North Miami Avenue, Miami",47
33127.0,25.82590699999999,-80.187483,The Pilates Place Studios,"5400 Federal Highway #4A, Miami",3
33127.0,25.7925177,-80.1903318,Real Padel Miami,"1739 Northeast 2nd Avenue, Miami",27
33127.0,25.8213273,-80.2256089,Herbal Life,"1760-1762 Northwest 51st Street, Miami",5
33127.0,25.7928386,-80.18691679999999,Fitbox Method,"1756 North Bayshore Drive #119, Miami",232
33127.0,25.7889055,-80.1931213,Miami Stretch Therapy,"1424 Northeast Miami Place #3408, Miami",57
33127.0,25.7871651,-80.21294379999999,UHealth Fitness & Wellness Center,"1120 Northwest 14th Street 9th Floor, Miami",97
33127.0,25.830526,-80.188232,CrossFit 305 of Miami,"5940 Northeast 4th Avenue, Miami",18
33127.0,na,na,Power Fit Studios,"1717 North Bayshore Drive, Miami",na
33127.0,25.832881,-80.188974,The Oasis at Magic City Innovation District,"363 Northeast 61st Street, Miami",6
33127.0,25.7871486,-80.19225039999999,Crossfit Downtown Miami,"1311 Northeast 1st Avenue, Miami",21
33127.0,25.834036,-80.192587,Inhale Miami,"6310 Northeast 2nd Avenue, Miami",95
33127.0,25.8083823,-80.2076027,Kenergy Pilates,"3416 Northwest 7th Avenue, Miami",2
33127.0,na,na,Wellness Center,"150 Northwest 36th Street, Miami",na
33127.0,25.8121373,-80.1935786,Rise Nation Miami,"3814 Northeast 1st Avenue, Miami",68
33127.0,25.8066592,-80.19236550000001,Solidcore Miami,"135 Northeast 32nd Street D-1, Miami",7
33102.0,25.791632,-80.323673,Da Factory Training Facility | Miami CrossFit Gym,"1907 Northwest 79th Avenue, Miami",26
33102.0,25.7972244,-80.31394960000002,MMA MASTERS,"7245 Northwest 25th Street, Miami",55
33102.0,25.8131017,-80.32017909999999,Power Tumble Gymnastics,"4275 Northwest 77th Avenue, Miami",16
33102.0,25.8149963,-80.3141726,United Rock Nation All Stars,"7200 Northwest 46th Street, Miami",8
33102.0,na,na,Aquavee,"6901 Northwest 46th Street, Miami",na
33102.0,25.80003589999999,-80.32639549999999,My Gym Doral,"2878 Northwest 79th Avenue, Doral",34
33102.0,25.796209,-80.337273,United Martial Arts School,"2272 Northwest 87th Avenue, Doral",45
33102.0,25.7953416,-80.31903849999999,CrossFit 826,"7500 Northwest 25th Street, Miami",1
33102.0,25.7960329,-80.319469,Fit Back Gym,"7500 Northwest 25th Street #104, Miami",4
33102.0,25.8051437,-80.3266283,Physical7 Athletic Center,Doral,20
33102.0,25.7766031,-80.31356339999999,The Lab (mia Fitness Team),"7280 Northwest 7th Street, Miami",1
33102.0,25.7951676,-80.3303474,Doral Fitness Health & Nutri,"2280 Northwest 82nd Avenue, Doral",10
33102.0,25.7945012,-80.33053989999999,Doral Fitness,"2280 Northwest 82nd Avenue, Doral",10
33102.0,25.7931659,-80.3348345,Elite Gymnastics Academy EGA,"8501 Northwest 17th Street #127, Doral",66
33102.0,na,na,Almanova Center,"8181 Northwest 36th Street, 8-E, Doral",na
33102.0,25.7929234,-80.33205920000002,Eternal,"2019 Northwest 84th Avenue, Doral",5
33102.0,25.7831693,-80.32671239999999,Fight Club,"8181 Northwest 12th Street, Doral",325
33102.0,25.8227909,-80.31504559999999,305 Ninja Academy,"7213 Northwest 54th Street, Miami",13
33102.0,na,na,EGA,"2153 Northwest 86th Avenue, Doral",na
33102.0,25.7931335,-80.3348388,Elite Gymnastics Academy,"8501 Northwest 17th Street suite 127, Doral",7
33102.0,25.77687329999999,-80.3142245,DLAB Team,"7290 Northwest 7th Street Unit #105, Miami",2
33102.0,25.776873,-80.314225,Elite Gym Equipment International,"7290 Northwest 7th Street Suite 104, Miami",2
33102.0,25.7985668,-80.337904,Onyx Signature Gym,"2600 Northwest 87th Avenue #25, Doral",15
33102.0,25.8050268,-80.31256139999999,Infinity Sports Performance,"3399 Northwest 72nd Avenue #102, Miami",1
33102.0,na,na,Wellness Lab,"1915 Northwest 82nd Avenue, Doral",na
33102.0,25.8072026,-80.3300627,Legacy Fit Doral,"3470 Northwest 82nd Avenue suite 109, Doral",20
33102.0,25.8209491,-80.3099486,Gainz Fit,"6905 Northwest 52nd Street, Miami",47
33102.0,25.8108282,-80.2889971,nutrihealth.com,"733 Curtiss Parkway, Miami Springs",3
33102.0,na,na,L fitness,"West Flagler Street, Miami",na
33102.0,25.8024135,-80.33779059999999,Parque,"3000-3046 Northwest 87th Avenue, Doral",3
33102.0,na,na,row club,"6201 Tamiami Canal Road, Miami",na
33102.0,na,na,a,"8290lake dr app 335, Doral",na
33106.0,25.67115849999999,-80.4405427,Kendall Ice Arena,"10355 Hammocks Boulevard, Miami",376
33106.0,25.6851797,-80.4571045,LA Fitness,"16339 Southwest 88th Street, Miami",343
33106.0,25.699715,-80.448252,Planet Fitness,"15725 Southwest 72nd Street, Miami",126
33106.0,25.6982614,-80.4460557,The Gymnastics Academy,"15660 Southwest 72nd Street, Miami",22
33106.0,25.69823359999999,-80.4448881,Tiger & Dragon Miami,"15560 Southwest 72nd Street, Miami",43
33106.0,25.6984562,-80.4480699,Youfit Health Clubs,"15762 Southwest 72nd Street, Miami",84
33106.0,25.6986458,-80.4456873,Sunset Fit Spot,"15688 Southwest 72nd Street, Miami",1
33106.0,na,na,Sunset Wellness Center Nutrition Club,"15688 Southwest 72nd Street, Miami",na
33106.0,na,na,"Club Nutrición ""Sunset Fit Spot”.","15688 Southwest 72nd Street, Miami",na
33106.0,25.693204,-80.425973,ARKA YOGA & ART FOR KIDS,"7850 Southwest 142nd Avenue, Miami",2
33106.0,25.672948,-80.4423472,Youfit Health Clubs,"10201 Hammocks Boulevard #130, Miami",155
33106.0,25.7148818,-80.42971109999999,Orangetheory Fitness,"14627 Southwest 56th Street, Miami",72
33106.0,25.6986283,-80.44573369999999,Porky's Hardcore Fitness,"15682 Southwest 72nd Street, Miami",16
33106.0,na,na,Fitness Pavilion,Miami,na
33106.0,25.689561,-80.4236677,Second Home 🤗,"8311 Southwest 142nd Avenue, Miami",1
33106.0,na,na,Om Shanti Yoga,Miami,na
33106.0,na,na,Miami Vedic Center,"16711 Southwest 95th Street, Miami",na
33111.0,25.7705359,-80.1896106,Exhale Downtown Miami,"270 Biscayne Boulevard Way #16, Miami",21
33111.0,25.7649411,-80.1943902,LA Fitness,"900 South Miami Avenue #236, Miami",240
33111.0,25.7659418,-80.1949659,Hot Yoga Brickell (Nacho Cano),"809 Southwest 1st Avenue, Miami",28
33111.0,25.75988,-80.2002017,Sanctuary Seven Pilates,"1797 Southwest 3rd Avenue, Miami",13
33111.0,25.7580426,-80.1991177,Skanda Yoga Studio,"1800 Southwest 1st Avenue #102, Miami",32
33111.0,25.758913,-80.19215899999999,Equinox Brickell,"1441 Brickell Avenue #4, Miami",42
33111.0,25.795443,-80.192596,Fight Club,"120 Northeast 20th Street, Miami",283
33111.0,25.772552,-80.201335,Dharmi Yoga,"118 Southwest South River Drive, Miami",1
33111.0,25.7582027,-80.1988872,Cure Fitness,"1800 Southwest 1st Avenue, Miami",7
33111.0,25.760526,-80.2005449,Dubail Fitness Institute,"1785 Southwest 3rd Avenue, Miami",13
33111.0,na,na,Getting Fit Miami,"199 East Flagler Street, Miami",na
33111.0,25.7763292,-80.1888644,Orangetheory Fitness,"269 Northeast 2nd Street, Miami",55
33111.0,25.7943568,-80.1955821,Punch Elite Fitness,"1901 Northwest Miami Court, Miami",23
33111.0,na,na,Biotonic Brickell,"801 Brickell Bay Drive, Miami",na
33111.0,25.7610707,-80.19434389999999,Pilates Center by Bernadette,"260 Crandon Boulevard #36, Key Biscayne",1
33111.0,25.7712666,-80.1893937,Yoga with Anamaria,"255 Biscayne Boulevard Way, Miami",5
33111.0,na,na,Athleatz,"Southeast Financial Center, 200 South Biscayne Boulevard #2791, Miami",na
33111.0,25.772967,-80.190107,NuShape Studio - Downtown,"121 Southeast 2nd Avenue, Miami",7
33111.0,25.773014,-80.191771,MSM FIGHT SHOP MIAMI,"115 Southeast 1st Avenue, Miami",27
33111.0,25.7678936,-80.19349079999999,EPIC Hybrid Training - Miami,"620 South Miami Avenue, Miami",12
33111.0,25.769293,-80.195197,Society Fitness,"Riverfront, 92 Southwest 3rd Street, Miami",10
33111.0,na,na,Dancing Fit,"92 S.W. 3rd St., Unit CU-1, Miami",na
33111.0,25.7664573,-80.19474129999999,Trainer Shawn Personal Fitness Miami Brickell,"479 Southwest 3rd Street, Miami",9
33111.0,25.7655526,-80.1938053,Equinox Brickell Heights,"25 Southwest 9th Street g103, Miami",36
33111.0,25.77195,-80.19599699999999,MYOCORTEX Human Performance Systems,"111 Southwest 3rd Street, Miami",13
33111.0,25.7655381,-80.1940393,SoulCycle BRKL - Brickell,"25 Southwest 9th Street g102, Miami",18
33111.0,25.7661371,-80.1949063,Bikram Hot Yoga,"90 Southwest 8th Street, Miami",4
33111.0,na,na,Bikram brickell,"809 Southwest 1st Avenue, Miami",na
33111.0,25.7658131,-80.1951169,TITLE Boxing Club,"829 Southwest 1st Avenue, Miami",105
33111.0,25.7677075,-80.1965898,BE SMART Fitness Lab,"175 Southwest 7th Street STE 1601, Miami",19
33111.0,25.7631266,-80.1917917,The Cage Boxing Club,"1060 Brickell Avenue #M3, Miami",33
33111.0,25.7645881,-80.1960352,Club Pilates,"117 Southwest 10th Street Suite 103, Miami",25
33111.0,na,na,Zumba,"801 Southwest 3rd Avenue, Miami",na
33111.0,25.772552,-80.201335,Yoga-Water®. SUP_Yoga,"118 Southwest South River Drive, Miami",4
33111.0,25.7659825,-80.2019748,Om Beats Yoga Studio,"452 Southwest 8th Street, Miami",21
33111.0,25.7600264,-80.1973356,Pilates Rejuvenation & Wellness,"1513 Southwest 2nd Avenue, Miami",1
33111.0,25.773565,-80.20294299999999,CrossFit Ambush Miami,"500 West Flagler Street, Miami",123
33111.0,na,na,Yoga with Anamaria,"1075 Biscayne Boulevard, Miami",na
33111.0,25.7774732,-80.2060006,Ferrino Sports Fitness Club : Downtown Miami,"341 Northwest South River Drive, Miami",33
33111.0,25.7871486,-80.19225039999999,Crossfit Downtown Miami,"1311 Northeast 1st Avenue, Miami",21
33111.0,25.770001,-80.167976,Enhanced Movement LLC,"6948 Collins Ave #202, Miami",13
33111.0,25.7889055,-80.1931213,Miami Stretch Therapy,"1424 Northeast Miami Place #3408, Miami",57
33111.0,25.78296,-80.210639,Forrest Pilates,"936 Northwest 9th Court, Miami",4
33111.0,na,na,Universal Health Services Inc,"955 Northwest 3rd Street, Miami",na
33111.0,25.7657888,-80.2118472,CrossFit Shazam Miami,"1012 Southwest 8th Street, Miami",33
33111.0,25.790966,-80.194476,ERA Fit,"1625 North Miami Avenue, Miami",113
33111.0,25.790966,-80.194476,Elev8tion Fitness,"1625 North Miami Avenue, Miami",47
33111.0,na,na,Power Fit Studios,"1717 North Bayshore Drive, Miami",na
33111.0,25.7914044,-80.19431490000001,Formula fight fitness,"1657 North Miami Avenue, Miami",5
33111.0,25.7925177,-80.1903318,Real Padel Miami,"1739 Northeast 2nd Avenue, Miami",27
33111.0,25.7922485,-80.1945134,"Budokon Academy Miami - BJJ, MMA, Calisthenics & Yoga","1731 North Miami Avenue, Miami",19
33111.0,25.7928386,-80.18691679999999,Fitbox Method,"1756 North Bayshore Drive #119, Miami",232
33111.0,25.792416,-80.20273999999999,Wynwood Wrestling,"Williams Park, 1717 Northwest 5 Avenue, Miami",2
33111.0,25.79669299999999,-80.1880728,The Barre Code,"2063 Biscayne Boulevard, Miami",10
33111.0,25.7871651,-80.21294379999999,UHealth Fitness & Wellness Center,"1120 Northwest 14th Street 9th Floor, Miami",97
33111.0,25.7709365,-80.1887978,Good Karma Yoga Miami,"Tina Hills Pavilion, 301 South Biscayne Boulevard, Miami",1
33111.0,na,na,Slytraining,"500 Brickell Avenue, Miami",na
33111.0,25.7723162,-80.1877244,Miami Athletic Club,"200 South Biscayne Boulevard #15A, Miami",2
33111.0,25.7739337,-80.1900352,Downtown Strength and Conditioning,"15 Southeast 2nd Avenue, Miami",7
33111.0,25.774802,-80.1881439,EFIT FLORIDA,"50 Biscayne Boulevard, Miami",1
33112.0,25.7883028,-80.3719151,Step Ahead Cheer Training Facility,"1550 Northwest 108th Avenue, Miami",9
33112.0,25.790792,-80.372328,OptimalFit Pilates Studio,"10887 Northwest 17th Street #209, Miami",35
33112.0,25.8108149,-80.382865,Spin Club,"11402 Northwest 41st Street #224, Doral",2
33112.0,na,na,Doral Wellness Studio,"10305 Northwest 41st Street, Doral",na
33112.0,25.7948789,-80.3622434,On Your Toes Gymnastics & Dance Center,"2255 Northwest 102nd Place, Doral",16
33112.0,25.797565,-80.361091,Pranoga Yoga Studio,"2555 Northwest 102nd Avenue #201, Doral",12
33112.0,25.7916901,-80.3761676,"HooK n LooP | Health, Fitness and Fun!","180, 1835 Northwest 112th Avenue, Miami",5
33112.0,25.800814,-80.37418699999999,Doral Conservatory & School,"2900 Northwest 109th Avenue, Doral",11
33112.0,na,na,Roses Dance LLC D/b/a Kinderdance,"10478 Northwest 31st Terrace, Doral",na
33112.0,25.79208,-80.3761944,Retraining,"1835 Northwest 112th Avenue #180, Miami",9
33112.0,na,na,Cuban Missile Baseball Academy,"3540 Northwest 115th Avenue, Doral",na
33112.0,25.7903762,-80.3714313,Fitness Solutions Depot,"1790 Northwest 108th Avenue #104, Miami",17
33112.0,25.8108149,-80.382865,645 ZONE,"11402 Northwest 41st Street #224, Doral",3
33112.0,25.8108849,-80.3827724,Energy Yoga & Wellness Center - Doral,"11402 Northwest 41st Street #225, Doral",15
33112.0,na,na,Energy Yoga & Wellness LLC,"11402 Northwest 41st Street Suite 229, Doral",na
33112.0,25.8109119,-80.379567,Shelton Sports Center,"11300 Northwest 41st Street, Doral",53
33112.0,25.8032045,-80.3666798,GM Fitness LAB,"10474 Northwest 31st Terrace, Doral",21
33112.0,25.81011629999999,-80.3685635,Orangetheory Fitness,"3887 Northwest 107th Avenue, Doral",76
33112.0,25.796246,-80.361887,Salutem Club,"10200 Northwest 25th Street suite 203, Doral",2
33112.0,25.7973977,-80.3604577,Perfit Challenge,"2555 Northwest 102nd Avenue Suite 103, Doral",27
33112.0,25.7975004,-80.3604419,I Am Equilibrium,"2555 Northwest 102nd Avenue #112, Doral",3
33112.0,25.7959939,-80.36190169999999,BluePrint CrossFit Miami & BootCamp,"10200 Northwest 25th Street STE 113, Doral",188
33112.0,25.812998,-80.365741,CrossFit Unbounded,"10395 Northwest 41st Street Suit 101, Miami",37
33112.0,na,na,Yoga en Miami,"1750 Northwest 107th Avenue, Doral",na
33112.0,25.775081,-80.3682651,H2O Training Fit,"10680 Fontainebleau Boulevard, Miami",22
33112.0,na,na,Herbalife nutrition club Fontainebleau,"10664 Fontainebleau Boulevard, Miami",na
33112.0,25.8011828,-80.3797353,Cementerio,"2900 Northwest 112th Avenue, Doral",2
